"cat01_code","(J315-02-2-001)新潟県地域","cat02_code","(J301-02-1-001)農林業経営体数","unit","value"
"1030","新潟県_秋葉区_金津村","1002","農林業経営体_個人経営","経営体","67"
"1030","新潟県_秋葉区_金津村","1003","農林業経営体_団体経営","経営体","-"
"1030","新潟県_秋葉区_金津村","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1030","新潟県_秋葉区_金津村","1005","農業経営体_計","経営体","67"
"1030","新潟県_秋葉区_金津村","1006","農業経営体_個人経営","経営体","67"
"1030","新潟県_秋葉区_金津村","1007","農業経営体_団体経営","経営体","-"
"1030","新潟県_秋葉区_金津村","1008","農業経営体_団体経営_法人経営","経営体","-"
"1030","新潟県_秋葉区_金津村","1009","林業経営体_計","経営体","1"
"1030","新潟県_秋葉区_金津村","1010","林業経営体_個人経営","経営体","1"
"1030","新潟県_秋葉区_金津村","1011","林業経営体_団体経営","経営体","-"
"1030","新潟県_秋葉区_金津村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1031","新潟県_秋葉区_小合村","1001","農林業経営体_計","経営体","223"
"1031","新潟県_秋葉区_小合村","1002","農林業経営体_個人経営","経営体","210"
"1031","新潟県_秋葉区_小合村","1003","農林業経営体_団体経営","経営体","13"
"1031","新潟県_秋葉区_小合村","1004","農林業経営体_団体経営_法人経営","経営体","12"
"1031","新潟県_秋葉区_小合村","1005","農業経営体_計","経営体","223"
"1031","新潟県_秋葉区_小合村","1006","農業経営体_個人経営","経営体","210"
"1031","新潟県_秋葉区_小合村","1007","農業経営体_団体経営","経営体","13"
"1031","新潟県_秋葉区_小合村","1008","農業経営体_団体経営_法人経営","経営体","12"
"1031","新潟県_秋葉区_小合村","1009","林業経営体_計","経営体","-"
"1031","新潟県_秋葉区_小合村","1010","林業経営体_個人経営","経営体","-"
"1031","新潟県_秋葉区_小合村","1011","林業経営体_団体経営","経営体","-"
"1031","新潟県_秋葉区_小合村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1032","新潟県_秋葉区_新関村２－１","1001","農林業経営体_計","経営体","70"
"1032","新潟県_秋葉区_新関村２－１","1002","農林業経営体_個人経営","経営体","69"
"1032","新潟県_秋葉区_新関村２－１","1003","農林業経営体_団体経営","経営体","1"
"1032","新潟県_秋葉区_新関村２－１","1004","農林業経営体_団体経営_法人経営","経営体","1"
"1032","新潟県_秋葉区_新関村２－１","1005","農業経営体_計","経営体","70"
"1032","新潟県_秋葉区_新関村２－１","1006","農業経営体_個人経営","経営体","69"
"1032","新潟県_秋葉区_新関村２－１","1007","農業経営体_団体経営","経営体","1"
"1032","新潟県_秋葉区_新関村２－１","1008","農業経営体_団体経営_法人経営","経営体","1"
"1032","新潟県_秋葉区_新関村２－１","1009","林業経営体_計","経営体","-"
"1032","新潟県_秋葉区_新関村２－１","1010","林業経営体_個人経営","経営体","-"
"1032","新潟県_秋葉区_新関村２－１","1011","林業経営体_団体経営","経営体","-"
"1032","新潟県_秋葉区_新関村２－１","1012","林業経営体_団体経営_法人経営","経営体","-"
"1033","新潟県_秋葉区_小須戸町","1001","農林業経営体_計","経営体","156"
"1033","新潟県_秋葉区_小須戸町","1002","農林業経営体_個人経営","経営体","153"
"1033","新潟県_秋葉区_小須戸町","1003","農林業経営体_団体経営","経営体","3"
"1033","新潟県_秋葉区_小須戸町","1004","農林業経営体_団体経営_法人経営","経営体","3"
"1033","新潟県_秋葉区_小須戸町","1005","農業経営体_計","経営体","156"
"1033","新潟県_秋葉区_小須戸町","1006","農業経営体_個人経営","経営体","153"
"1033","新潟県_秋葉区_小須戸町","1007","農業経営体_団体経営","経営体","3"
"1033","新潟県_秋葉区_小須戸町","1008","農業経営体_団体経営_法人経営","経営体","3"
"1033","新潟県_秋葉区_小須戸町","1009","林業経営体_計","経営体","-"
"1033","新潟県_秋葉区_小須戸町","1010","林業経営体_個人経営","経営体","-"
"1033","新潟県_秋葉区_小須戸町","1011","林業経営体_団体経営","経営体","-"
"1033","新潟県_秋葉区_小須戸町","1012","林業経営体_団体経営_法人経営","経営体","-"
"1034","新潟県_南区","1001","農林業経営体_計","経営体","1385"
"1034","新潟県_南区","1002","農林業経営体_個人経営","経営体","1334"
"1034","新潟県_南区","1003","農林業経営体_団体経営","経営体","51"
"1034","新潟県_南区","1004","農林業経営体_団体経営_法人経営","経営体","45"
"1034","新潟県_南区","1005","農業経営体_計","経営体","1385"
"1034","新潟県_南区","1006","農業経営体_個人経営","経営体","1334"
"1034","新潟県_南区","1007","農業経営体_団体経営","経営体","51"
"1034","新潟県_南区","1008","農業経営体_団体経営_法人経営","経営体","45"
"1034","新潟県_南区","1009","林業経営体_計","経営体","1"
"1034","新潟県_南区","1010","林業経営体_個人経営","経営体","1"
"1034","新潟県_南区","1011","林業経営体_団体経営","経営体","-"
"1034","新潟県_南区","1012","林業経営体_団体経営_法人経営","経営体","-"
"1035","新潟県_南区_白根町","1001","農林業経営体_計","経営体","56"
"1035","新潟県_南区_白根町","1002","農林業経営体_個人経営","経営体","55"
"1035","新潟県_南区_白根町","1003","農林業経営体_団体経営","経営体","1"
"1035","新潟県_南区_白根町","1004","農林業経営体_団体経営_法人経営","経営体","1"
"1035","新潟県_南区_白根町","1005","農業経営体_計","経営体","56"
"1035","新潟県_南区_白根町","1006","農業経営体_個人経営","経営体","55"
"1035","新潟県_南区_白根町","1007","農業経営体_団体経営","経営体","1"
"1035","新潟県_南区_白根町","1008","農業経営体_団体経営_法人経営","経営体","1"
"1035","新潟県_南区_白根町","1009","林業経営体_計","経営体","-"
"1035","新潟県_南区_白根町","1010","林業経営体_個人経営","経営体","-"
"1035","新潟県_南区_白根町","1011","林業経営体_団体経営","経営体","-"
"1035","新潟県_南区_白根町","1012","林業経営体_団体経営_法人経営","経営体","-"
"1036","新潟県_南区_須田村２－２","1001","農林業経営体_計","経営体","10"
"1036","新潟県_南区_須田村２－２","1002","農林業経営体_個人経営","経営体","10"
"1036","新潟県_南区_須田村２－２","1003","農林業経営体_団体経営","経営体","-"
"1036","新潟県_南区_須田村２－２","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1036","新潟県_南区_須田村２－２","1005","農業経営体_計","経営体","10"
"1036","新潟県_南区_須田村２－２","1006","農業経営体_個人経営","経営体","10"
"1036","新潟県_南区_須田村２－２","1007","農業経営体_団体経営","経営体","-"
"1036","新潟県_南区_須田村２－２","1008","農業経営体_団体経営_法人経営","経営体","-"
"1036","新潟県_南区_須田村２－２","1009","林業経営体_計","経営体","-"
"1036","新潟県_南区_須田村２－２","1010","林業経営体_個人経営","経営体","-"
"1036","新潟県_南区_須田村２－２","1011","林業経営体_団体経営","経営体","-"
"1036","新潟県_南区_須田村２－２","1012","林業経営体_団体経営_法人経営","経営体","-"
"1037","新潟県_南区_新飯田村","1001","農林業経営体_計","経営体","62"
"1037","新潟県_南区_新飯田村","1002","農林業経営体_個人経営","経営体","62"
"1037","新潟県_南区_新飯田村","1003","農林業経営体_団体経営","経営体","-"
"1037","新潟県_南区_新飯田村","1004","農林業経営体_団体経営_法人経営","経営体","-"
"1037","新潟県_南区_新飯田村","1005","農業経営体_計","経営体","62"
"1037","新潟県_南区_新飯田村","1006","農業経営体_個人経営","経営体","62"
"1037","新潟県_南区_新飯田村","1007","農業経営体_団体経営","経営体","-"
"1037","新潟県_南区_新飯田村","1008","農業経営体_団体経営_法人経営","経営体","-"
"1037","新潟県_南区_新飯田村","1009","林業経営体_計","経営体","-"
"1037","新潟県_南区_新飯田村","1010","林業経営体_個人経営","経営体","-"
"1037","新潟県_南区_新飯田村","1011","林業経営体_団体経営","経営体","-"
"1037","新潟県_南区_新飯田村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1038","新潟県_南区_庄瀬村","1001","農林業経営体_計","経営体","175"
"1038","新潟県_南区_庄瀬村","1002","農林業経営体_個人経営","経営体","168"
"1038","新潟県_南区_庄瀬村","1003","農林業経営体_団体経営","経営体","7"
"1038","新潟県_南区_庄瀬村","1004","農林業経営体_団体経営_法人経営","経営体","7"
"1038","新潟県_南区_庄瀬村","1005","農業経営体_計","経営体","175"
"1038","新潟県_南区_庄瀬村","1006","農業経営体_個人経営","経営体","168"
"1038","新潟県_南区_庄瀬村","1007","農業経営体_団体経営","経営体","7"
"1038","新潟県_南区_庄瀬村","1008","農業経営体_団体経営_法人経営","経営体","7"
"1038","新潟県_南区_庄瀬村","1009","林業経営体_計","経営体","-"
"1038","新潟県_南区_庄瀬村","1010","林業経営体_個人経営","経営体","-"
"1038","新潟県_南区_庄瀬村","1011","林業経営体_団体経営","経営体","-"
"1038","新潟県_南区_庄瀬村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1039","新潟県_南区_小林村","1001","農林業経営体_計","経営体","109"
"1039","新潟県_南区_小林村","1002","農林業経営体_個人経営","経営体","106"
"1039","新潟県_南区_小林村","1003","農林業経営体_団体経営","経営体","3"
"1039","新潟県_南区_小林村","1004","農林業経営体_団体経営_法人経営","経営体","3"
"1039","新潟県_南区_小林村","1005","農業経営体_計","経営体","109"
"1039","新潟県_南区_小林村","1006","農業経営体_個人経営","経営体","106"
"1039","新潟県_南区_小林村","1007","農業経営体_団体経営","経営体","3"
"1039","新潟県_南区_小林村","1008","農業経営体_団体経営_法人経営","経営体","3"
"1039","新潟県_南区_小林村","1009","林業経営体_計","経営体","-"
"1039","新潟県_南区_小林村","1010","林業経営体_個人経営","経営体","-"
"1039","新潟県_南区_小林村","1011","林業経営体_団体経営","経営体","-"
"1039","新潟県_南区_小林村","1012","林業経営体_団体経営_法人経営","経営体","-"
"1040","新潟県_南区_臼井村","1001","農林業経営体_計","経営体","113"
"1040","新潟県_南区_臼井村","1002","農林業経営体_個人経営","経営体","110"
